 -0.992400596839524       2.201377716083694E-002 -1.503966371308947E-004
 -0.992573951868320      -4.104045298569532E-002 -1.487763346307632E-004
 -0.988781929689416      -0.103913463956374      -1.471412884285416E-004
 -0.981052292454972      -0.166356150360661      -1.454973631357610E-004
 -0.969428384901389      -0.228122724873946      -1.438512753890757E-004
 -0.953968758335042      -0.288971676117004      -1.422103230284369E-004
 -0.934746738510323      -0.348666684493748      -1.405820365503714E-004
 -0.911849942507801      -0.406977493424129      -1.389738602189890E-004
 -0.885379749660105      -0.463680733796098      -1.373929268021965E-004
 -0.855450731385341      -0.518560699917587      -1.358459352321364E-004
 -0.822190044570300      -0.571410075749317      -1.343391056931270E-004
 -0.785736792933227      -0.622030610689696      -1.328781774373716E-004
 -0.746241360590377      -0.670233744637402      -1.314684234436951E-004
 -0.703864721852041      -0.715841182460909      -1.301146704705403E-004
 -0.658777731068945      -0.758685418339025      -1.288213216975041E-004
 -0.611160396113934      -0.798610210700555      -1.275923801996364E-004
 -0.561201138812756      -0.835471008703904      -1.264314706287770E-004
 -0.509096045349875      -0.869135331373425      -1.253418570850459E-004
 -0.455048109386952      -0.899483100649684      -1.243264565878954E-004
 -0.399266470349629      -0.926406929713433      -1.233878486094134E-004
 -0.341965649064925      -0.949812368008164      -1.225282815520813E-004
 -0.283364782669330      -0.969618104416374      -1.217496770643150E-004
 -0.223686860459304      -0.985756130043164      -1.210536329268439E-004
 -0.163157962124264      -0.998171862031045      -1.204414250383701E-004
 -0.102006499589625       -1.00682422977492      -1.199140088290018E-004
 -4.046246350604382E-002  -1.01168572482914      -1.194720202650872E-004
  2.124332474787799E-002  -1.01274241570190      -1.191157765483016E-004
  8.287995482772788E-002  -1.00999392861922      -1.188452767494691E-004
  0.144217162350318       -1.00345339521616      -1.186602028702159E-004
  0.205026056482356      -0.993147367982184      -1.185599218392494E-004
  0.265079839758111      -0.979115704151499      -1.185434886222887E-004
  0.324154519738485      -0.961411418586983      -1.186096503205798E-004
  0.382029612144304      -0.940100506061690      -1.187568510667898E-004
  0.438488835092827      -0.915261733198757      -1.189832375931345E-004
  0.493320794038600      -0.886986400192697      -1.192866654208396E-004
  0.546319656968452      -0.855378072304489      -1.196647056661850E-004
  0.597285819326462      -0.820552281002087      -1.201146524818448E-004
  0.646026558049185      -0.782636194509130      -1.206335311635752E-004
  0.692356673975434      -0.741768257430165      -1.212181069576170E-004
  0.736099121760003      -0.698097799043023      -1.218648946044307E-004
  0.777085626268331      -0.651784609790325      -1.225701686444688E-004
  0.815157284261332      -0.602998485464764      -1.233299744756703E-004
  0.850165149998483      -0.551918738569120      -1.241401400523722E-004
  0.881970803195685      -0.498733676343986      -1.249962878770206E-004
  0.910446897575430      -0.443640044996810      -1.258938464713400E-004
  0.935477688043174      -0.386842439738596      -1.268280599605400E-004
  0.956959534313895      -0.328552680343623      -1.277939949007674E-004
  0.974801378587334      -0.268989152089110      -1.287865474320405E-004
  0.988925194634730      -0.208376112082718      -1.298004594282869E-004
  0.999266405474854      -0.146942961145712      -1.308303472977167E-004
   1.00577426670869      -8.492348166428669E-002 -1.318707323897039E-004
   1.00841221244310      -2.255504215593539E-002 -1.329160625882423E-004
   1.00715816054425       3.992223038123551E-002 -1.339607274097811E-004
   1.00200477381973       0.102266308959191      -1.349990727482394E-004
  0.992959673658111       0.164234154200217      -1.360254180235250E-004
  0.980045602633150       0.225582628916987      -1.370340757408834E-004
  0.963300532597727       0.286069437115679      -1.380193727170739E-004
  0.942777714855429       0.345454084421297      -1.389756723527508E-004
  0.918545669112510       0.403498856468645      -1.398973975714092E-004
  0.890688108086044       0.459969811340524      -1.407790541990667E-004
  0.859303794879358       0.514637781673411      -1.416152546307537E-004
  0.824506330535763       0.567279381598095      -1.424007416559329E-004
  0.786423869547512       0.617678013247385      -1.431304123195545E-004
  0.745198761528880       0.665624867154496      -1.437993416910822E-004
  0.700987117758903       0.710919910493864      -1.444028064063037E-004
  0.653958301858037       0.753372856791107      -1.449363078386685E-004
  0.604294344479256       0.792804110460482      -1.453955947493629E-004
  0.552189282562042       0.829045679326257      -1.457766852584808E-004
  0.497848424409606       0.861942048157945      -1.460758879726522E-004
  0.441487542596216       0.891351006206475      -1.462898220946682E-004
  0.383331997481968       0.917144421775998      -1.464154363211265E-004
  0.323615794894434       0.939208957009634      -1.464500262883616E-004
  0.262580582317065       0.957446716310555      -1.463912502174660E-004
  0.200474588688315       0.971775822164531      -1.462371421658140E-004
  0.137551513647736       0.982130912577297      -1.459861218697879E-004
  7.406937275000940E-002  0.988463554892456      -1.456370000219177E-004
  1.028930579780047E-002  0.990742571414680      -1.451889803343694E-004
 -5.352564396865309E-002  0.988954272995859      -1.446416670354310E-004
 -0.117111771579064       0.983102597457222      -1.439950843228735E-004
 -0.180205964398055       0.973209150503047      -1.432496910029520E-004
 -0.242546959818717       0.959313147829532      -1.424063759267599E-004
 -0.303876597616540       0.941471258166187      -1.414664450876530E-004
 -0.363941057914147       0.919757347870922      -1.404316102340923E-004
 -0.422492075823162       0.894262128617861      -1.393039791567836E-004
 -0.479288124057038       0.865092710670661      -1.380860455744065E-004
 -0.534095555136844       0.832372065159000      -1.367806774213489E-004
 -0.586689695246919       0.796238399645008      -1.353911031379639E-004
 -0.636855882334772       0.756844452067430      -1.339208959329874E-004
 -0.684390441679045       0.714356708872894      -1.323739561306826E-004
 -0.729101592857835       0.668954553775395      -1.307544917688989E-004
 -0.770810282822748       0.620829354117878      -1.290669976359562E-004
 -0.809350940606449       0.570183492237051      -1.273162329446903E-004
