 -0.98825097084045410        8.4997788071632385E-002
  -1.0110998505157036        2.2003477917443538E-002
  -1.0300937443565525       -4.1074724144785878E-002
  -1.0453797139723131      -0.10400507367851518     
  -1.0571097412173651      -0.16658164166921380     
  -1.0654380367229908      -0.22862215740764638     
  -1.0705189192833784      -0.28996584186359786     
  -1.0725051782622208      -0.35047130186978964     
  -1.0715468378296868      -0.41001453100744401     
  -1.0677902506466965      -0.46848704462569535     
  -1.0613774581570221      -0.52579416291158265     
  -1.0524457640319178      -0.58185344635164871     
  -1.0411274760218399      -0.63659328139401905     
  -1.0275497792501223      -0.68995160987671378     
  -1.0118347107470729      -0.74187479322413974     
 -0.99409921078522245      -0.79231660105163015     
 -0.97445523141003154      -0.84123731329273488     
 -0.95300988656555252      -0.88860292500300309     
 -0.92986563150054879      -0.93438444339739157     
 -0.90512046181444539      -0.97855726730250314     
 -0.87886812466305997       -1.0211006399484563     
 -0.85119833637919251       -1.0619971668187387     
 -0.82219700214886726       -1.1012323910734139     
 -0.79194643448491142       -1.1387944198317173     
 -0.76052556810968264       -1.1746735953263394     
 -0.72801016954291164       -1.2088622056137519     
 -0.69447304022556111       -1.2413542301385447     
 -0.65998421242632566       -1.2721451160044193     
 -0.62461113749821118       -1.3012315813020974     
 -0.58841886629820006       -1.3286114422882569     
 -0.55147022176911176       -1.3542834616037782     
 -0.51382596382209678       -1.3782472150685241     
 -0.47554494676087677       -1.4005029748980431     
 -0.43668426956295597       -1.4210516074593429     
 -0.39729941938501512       -1.4398944839223302     
 -0.35744440869466720       -1.4570334023744527     
 -0.31717190645275284       -1.4724705201519950     
 -0.27653336378258980       -1.4862082953055076     
 -0.23557913456758531       -1.4982494362618222     
 -0.19435859141835740       -1.5085968588735503     
 -0.15292023744655298       -1.5172536501611384     
 -0.11131181427610191       -1.5242230381544650     
  -6.9580406714655943E-002  -1.5295083673324097     
  -2.7772544499150613E-002  -1.5331130792414029     
   1.4065698479647754E-002  -1.5350406979491118     
   5.5888607077676136E-002  -1.5352948200584233     
   9.7650729535731465E-002  -1.5338791090709418     
  0.13930678347560108       -1.5307972939493828     
  0.18081156288152378       -1.5260531717855401     
  0.22211984570046525       -1.5196506145358601     
  0.26318630169992191       -1.5115935798409865     
  0.30396540022633484       -1.5018861259998022     
  0.34441131751078724       -1.4905324312233954     
  0.38447784317161254       -1.4775368173508403     
  0.42411828556605685       -1.4629037782676622     
  0.46328537564547911       -1.4466380133302492     
  0.50193116897108747       -1.4287444661662936     
  0.54000694555032946       -1.4092283692936545     
  0.57746310715834259       -1.3880952950789833     
  0.61424907181502464       -1.3653512136443069     
  0.65031316509717285       -1.3410025584259002     
  0.68560250797786726       -1.3150563001967415     
  0.72006290090320413       -1.2875200304832957     
  0.75363870384131615       -1.2584020554412068     
  0.78627271207248850       -1.2277115014047326     
  0.81790602753471919       -1.1954584334936971     
  0.84847792559959023       -1.1616539888518225     
  0.87792571723288426       -1.1263105263041928     
  0.90618460659808608       -1.0894417944621180     
  0.93318754429504114       -1.0510631205737431     
  0.95886507659839304       -1.0111916227213726     
  0.98314519128062394      -0.96984644830448097     
   1.0059531608844525      -0.92704904212330896     
   1.0272113846636286      -0.88282344779367905     
   1.0468392308577295      -0.83719664667998206     
   1.0647528815273530      -0.79019893902921312     
