 -0.99802807986824038       -6.2831854820251470E-002
 -0.99212014299491957      -0.12541591377437009     
 -0.98229962779969915      -0.18750537578988249     
 -0.96860549131105589      -0.24885542510917122     
 -0.95109204918299250      -0.30922421328855737     
 -0.92982875276120913      -0.36837382847105182     
 -0.90489990423334721      -0.42607124779622690     
 -0.87640431118194706      -0.48208926890000225     
 -0.84445488213429165      -0.53620741656740711     
 -0.80917816496863504      -0.58821282073166614     
 -0.77071383028984730      -0.63790106216219622     
 -0.72921410212778082      -0.68507698235108527     
 -0.68484313853734358      -0.72955545429103330     
 -0.63777636488918188      -0.77116211103612364     
 -0.58819976283299857      -0.80973402914864534     
 -0.53630911809101167      -0.84512036435890114     
 -0.48230923039620488      -0.87718293699888095     
 -0.42641308902831432      -0.90579676501316897     
 -0.36884101751959630      -0.93085054259980970     
 -0.30981979120213982      -0.95224706278840732     
 -0.24958173134881445      -0.96990358252081199     
 -0.18836377972100826      -0.98375212905976483     
 -0.12640655737839929      -0.99373974681126209     
  -6.3953411629527404E-002 -0.99982868390569324     
  -1.2494550074358276E-003  -1.0019965181396056     
   6.1459399857224553E-002  -1.0002362221329510     
  0.12392740562174141      -0.99455616780468414     
  0.18590994207596612      -0.98498007051151681     
  0.24716447070567737      -0.97154687342952151     
  0.30745147830754971      -0.95431057298525712     
  0.36653540607479501      -0.93333998636143034     
  0.42418556067074398      -0.90871846231119269     
  0.48017700391681672      -0.88054353671448526     
  0.53429141784049905      -0.84892653449900513     
  0.58631794195709652      -0.81399211972708085     
  0.63605397979522971      -0.77587779581782135     
  0.68330597181933062      -0.73473335803124240     
  0.72789013205192632      -0.69072030048766631     
  0.76963314585342368      -0.64401118013158076     
  0.80837282647667197      -0.59478894017445760     
  0.84395872817707074      -0.54324619566593557     
  0.87625271382576830      -0.48958448394748727     
  0.90512947514298869      -0.43401348283744956     
  0.93047700384022303      -0.37675019948138094     
  0.95219701213348440      -0.31801813287738773     
  0.97020530126468052      -0.25804641315261817     
  0.98443207684407752      -0.19706892072483637     
  0.99482221000356186      -0.13532338853211395     
   1.0013354435277355       -7.3050490554456698E-002
   1.0039465423076408       -1.0492919883826390E-002
   1.0026453876399675        5.2105540376299692E-002
  0.99743701507286353       0.11450095008383010     
